0.0, 80.0, 0.08726646259971647, 0.0, 1.7453292519943298e-11, 0.0, 0.0, 0.0, 0.0, 0.0
0.01, 80.0, 0.08726646259971647, 0.0, 1.7453292519943298e-11, 0.0, 0.0, 0.0, 0.0, 0.0
0.02, 80.0, 0.08726646259971647, 0.0, 1.7453292519943298e-11, 0.0, 0.0, 0.0, 0.0, 0.0
0.03, 80.0, 0.08726646259971647, 0.0, 1.7453292519943298e-11, 0.0, 0.0, 0.0, 0.0, 0.0
0.04, 80.0, 0.08726646259971647, 0.0, 1.7453292519943298e-11, 0.0, 0.0, 0.0, 0.0, 0.0
0.05, 80.0, 0.08726646259971647, 0.0, 1.7453292519943298e-11, 0.0, 0.0, 0.0, 0.0, 0.0
0.06, 80.0, 0.08726646259971647, 0.0, 0.015514037812958435, 0.0, 0.0, 0.0, 0.0, 0.0
0.07, 80.0, 0.08726646259971647, 0.0, 0.0310280756084636, 0.0, 0.0, 0.0, 0.0, 0.0
0.08, 80.0, 0.08726646259971647, 0.0, 0.04654211340396875, 0.0, 0.0, 0.0, 0.0, 0.0
0.09, 80.0, 0.08726646259971647, 0.0, 0.06205615119947389, 0.0, 0.0, 0.0, 0.0, 0.0
0.1, 80.0, 0.08726646259971647, 0.0, 0.07757018899497904, 0.0, 0.0, 0.0, 0.0, 0.0
0.11, 80.0, 0.08726646259971647, 0.0, 0.0930842267904842, 0.0, 0.0, 0.0, 0.0, 0.0
0.12, 80.0, 0.08726646259971647, 0.0, 0.10859826458598933, 0.0, 0.0, 0.0, 0.0, 0.0
0.13, 80.0, 0.08726646259971647, 0.0, 0.1241123023814945, 0.0, 0.0, 0.0, 0.0, 0.0
0.14, 80.0, 0.08726646259971647, 0.0, 0.13962634017699965, 0.0, 0.0, 0.0, 0.0, 0.0
0.15, 80.0, 0.08726646259971647, 0.0, 0.1551403779725048, 0.0, 0.0, 0.0, 0.0, 0.0
0.16, 80.0, 0.08726646259971647, 0.0, 0.17065441576800994, 0.0, 0.0, 0.0, 0.0, 0.0
0.17, 80.0, 0.08726646259971647, 0.0, 0.1861684535635151, 0.0, 0.0, 0.0, 0.0, 0.0
0.18, 80.0, 0.08726646259971647, 0.0, 0.20168249135902028, 0.0, 0.0, 0.0, 0.0, 0.0
0.19, 80.0, 0.08726646259971647, 0.0, 0.2171965291545254, 0.0, 0.0, 0.0, 0.0, 0.0
0.2, 80.0, 0.08726646259971647, 0.0, 0.2327105669500306, 0.0, 0.0, 0.0, 0.0, 0.0
0.21, 80.0, 0.08726646259971647, 0.0, 0.24822460474553568, 0.0, 0.0, 0.0, 0.0, 0.0
0.22, 80.0, 0.08726646259971647, 0.0, 0.26373864254104085, 0.0, 0.0, 0.0, 0.0, 0.0
0.23, 80.0, 0.08726646259971647, 0.0, 0.279252680336546, 0.0, 0.0, 0.0, 0.0, 0.0
0.24, 80.0, 0.08726646259971647, 0.0, 0.2947667181320512, 0.0, 0.0, 0.0, 0.0, 0.0
0.25, 80.0, 0.08726646259971647, 0.0, 0.31028075592755633, 0.0, 0.0, 0.0, 0.0, 0.0
0.26, 80.0, 0.08726646259971647, 0.0, 0.32579479372306147, 0.0, 0.0, 0.0, 0.0, 0.0
0.27, 80.0, 0.08726646259971647, 0.0, 0.34130883151856667, 0.0, 0.0, 0.0, 0.0, 0.0
0.28, 80.0, 0.08726646259971647, 0.0, 0.3568228693140718, 0.0, 0.0, 0.0, 0.0, 0.0
0.29, 80.0, 0.08726646259971647, 0.0, 0.37233690710957695, 0.0, 0.0, 0.0, 0.0, 0.0
0.3, 80.0, 0.08726646259971647, 0.0, 0.3878509449050821, 0.0, 0.0, 0.0, 0.0, 0.0
0.31, 80.0, 0.08726646259971647, 0.0, 0.4033649827005873, 0.0, 0.0, 0.0, 0.0, 0.0
0.32, 80.0, 0.08726646259971647, 0.0, 0.4188790204960924, 0.0, 0.0, 0.0, 0.0, 0.0
0.33, 80.0, 0.08726646259971647, 0.0, 0.4343930582915975, 0.0, 0.0, 0.0, 0.0, 0.0
0.34, 80.0, 0.08726646259971647, 0.0, 0.4499070960871027, 0.0, 0.0, 0.0, 0.0, 0.0
0.35000000000000003, 80.0, 0.08726646259971647, 0.0, 0.4654211338826079, 0.0, 0.0, 0.0, 0.0, 0.0
0.36, 80.0, 0.08726646259971647, 0.0, 0.480935171678113, 0.0, 0.0, 0.0, 0.0, 0.0
0.37, 80.0, 0.08726646259971647, 0.0, 0.49644920947361815, 0.0, 0.0, 0.0, 0.0, 0.0
0.38, 80.0, 0.08726646259971647, 0.0, 0.5119632472691232, 0.0, 0.0, 0.0, 0.0, 0.0
0.39, 80.0, 0.08726646259971647, 0.0, 0.5274772850646284, 0.0, 0.0, 0.0, 0.0, 0.0
0.4, 80.0, 0.08726646259971647, 0.0, 0.5429913228601335, 0.0, 0.0, 0.0, 0.0, 0.0
0.41000000000000003, 80.0, 0.08726646259971647, 0.0, 0.5585053606556387, 0.0, 0.0, 0.0, 0.0, 0.0
0.42, 80.0, 0.08726646259971647, 0.0, 0.5740193984511438, 0.0, 0.0, 0.0, 0.0, 0.0
0.43, 80.0, 0.08726646259971647, 0.0, 0.589533436246649, 0.0, 0.0, 0.0, 0.0, 0.0
0.44, 80.0, 0.08726646259971647, 0.0, 0.6050474740421542, 0.0, 0.0, 0.0, 0.0, 0.0
0.45, 80.0, 0.08726646259971647, 0.0, 0.6205615118376593, 0.0, 0.0, 0.0, 0.0, 0.0
0.46, 80.0, 0.08726646259971647, 0.0, 0.6360755496331645, 0.0, 0.0, 0.0, 0.0, 0.0
0.47000000000000003, 80.0, 0.08726646259971647, 0.0, 0.6515895874286696, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 80.0, 0.08726646259971647, 0.0, 0.6671036252241747, 0.0, 0.0, 0.0, 0.0, 0.0
0.49, 80.0, 0.08726646259971647, 0.0, 0.6826176630196799, 0.0, 0.0, 0.0, 0.0, 0.0
0.5, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.51, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.52, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.53, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.54, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.55, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.56, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.5700000000000001, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.58, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.59, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.6, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.61, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.62, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.63, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.64, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.65, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.66, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.67, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.68, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.6900000000000001, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.7000000000000001, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.71, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.72, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.73, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
0.74, 80.0, 0.08726646259971647, 0.0, 0.698131700815185, 0.0, 0.0, 0.0, 0.0, 0.0
